page_title,election_cycle,total_revisions,unique_editors,net_size_change,minor_edits,anonymous_edits,bot_edits,first_edit,last_edit,office,state,district,party,pvi,pvi_numeric,candidate_was_incumbent,candidate_won_election,vote_percentage,election_type,editing_span_days
Stephen_Broden,2010,170,23,4555.0,50,18,1,2010-09-08 03:18:36+00:00,2010-11-02 06:42:21+00:00,House,Texas,Texas 30,Republican,D+27,-27.0,False,False,21.6,general,55
Judy_Chu,2010,168,76,8103.0,22,45,1,2008-11-15 04:01:31+00:00,2010-10-30 21:37:28+00:00,House,California,California 32,Democratic,D+15,-15.0,True,True,71.0,general,714
Carol_Shea-Porter,2010,167,74,6821.0,37,42,2,2008-11-05 13:37:07+00:00,2010-10-25 13:37:31+00:00,House,New Hampshire,New Hampshire 1,Democratic,Even,0.0,True,False,42.4,general,719
Melissa_Bean,2010,166,75,7231.0,27,65,1,2008-11-05 21:04:09+00:00,2010-11-01 04:23:56+00:00,House,Illinois,Illinois 8,Democratic,R+1,1.0,True,False,48.3,general,725
Trent_Franks,2010,166,83,15287.0,30,47,3,2008-12-07 03:31:35+00:00,2010-11-01 10:35:51+00:00,House,Arizona,Arizona 2,Republican,R+13,13.0,True,True,64.9,general,694
Dan_Lungren,2010,164,75,8098.0,28,49,4,2008-11-08 02:37:30+00:00,2010-10-29 06:34:45+00:00,House,California,California 3,Republican,R+6,6.0,True,True,50.1,general,720
Patrick_Murphy_(Pennsylvania_politician),2010,164,83,5507.0,25,69,1,2008-11-14 06:31:27+00:00,2010-10-27 20:07:56+00:00,House,Pennsylvania,Pennsylvania 8,Democratic,D+2,-2.0,True,False,46.5,general,712
Devin_Nunes,2010,163,36,8951.0,21,35,0,2008-11-19 01:46:38+00:00,2010-10-29 21:19:02+00:00,House,California,California 21,Republican,R+14,14.0,True,True,100.0,general,709
Walt_Minnick,2010,162,90,9831.0,24,44,4,2008-11-05 17:45:26+00:00,2010-10-29 00:24:13+00:00,House,Idaho,Idaho 1,Democratic,R+18,18.0,True,False,41.3,general,722
Bill_Flores,2010,161,19,11068.0,6,10,0,2010-04-14 14:30:42+00:00,2010-11-02 07:55:50+00:00,House,Texas,Texas 17,Republican,R+20,20.0,False,True,61.8,general,201
Jean_Schmidt,2010,161,100,7562.0,36,53,0,2008-11-06 06:18:13+00:00,2010-11-01 20:02:11+00:00,House,Ohio,Ohio 2,Republican,R+13,13.0,True,True,58.5,general,725
Eliot_Engel,2010,159,74,34616.0,31,43,7,2008-11-10 08:44:27+00:00,2010-10-28 08:35:31+00:00,House,New York,New York 17,Democratic,D+18,-18.0,True,True,72.9,general,716
Joe_Manchin,2010,159,105,6430.0,35,48,4,2008-11-05 00:39:48+00:00,2010-11-02 14:03:41+00:00,Senate,West Virginia,,Democratic,,,False,True,53.5,special,727
Jim_Renacci,2010,156,38,9151.0,12,60,2,2009-09-25 19:45:11+00:00,2010-10-19 02:50:11+00:00,House,Ohio,Ohio 16,Republican,R+4,4.0,False,True,52.1,general,388
Barbara_Mikulski,2010,155,94,4139.0,33,37,2,2008-11-05 00:54:34+00:00,2010-10-29 18:01:37+00:00,Senate,Maryland,,Democratic,,,False,True,61.8,general,723
Bobby_Bright,2010,155,90,9647.0,26,40,2,2008-11-05 15:29:03+00:00,2010-10-26 15:14:34+00:00,House,Alabama,Alabama 2,Democratic,R+16,16.0,True,False,48.7,general,719
Frank_Kratovil,2010,155,67,6038.0,32,35,4,2008-11-07 23:37:15+00:00,2010-10-24 20:20:19+00:00,House,Maryland,Maryland 1,Democratic,R+13,13.0,True,False,42.0,general,715
Carolyn_McCarthy,2010,154,97,3228.0,34,54,3,2008-11-09 17:52:02+00:00,2010-10-27 21:27:20+00:00,House,New York,New York 4,Democratic,D+6,-6.0,True,True,53.6,general,717
Jim_Himes,2010,154,66,1821.0,19,87,1,2008-11-05 03:02:49+00:00,2010-10-27 14:23:28+00:00,House,Connecticut,Connecticut 4,Democratic,D+5,-5.0,True,True,53.1,general,721
Debbie_Halvorson,2010,149,72,6773.0,15,63,2,2008-11-05 18:18:17+00:00,2010-10-24 17:14:29+00:00,House,Illinois,Illinois 11,Democratic,R+1,1.0,True,False,42.6,general,717
Lee_Fisher,2010,148,77,10468.0,26,35,5,2008-11-07 01:44:50+00:00,2010-11-02 05:55:04+00:00,Senate,Ohio,,Democratic,,,False,False,39.0,general,725
Mike_Quigley,2010,148,64,6614.0,34,47,2,2008-12-01 15:32:46+00:00,2010-10-24 16:49:01+00:00,House,Illinois,Illinois 5,Democratic,D+19,-19.0,True,True,70.6,general,692
Jim_McGovern_(American_politician),2010,147,64,23480.0,31,30,3,2008-11-05 05:10:11+00:00,2010-11-02 09:05:54+00:00,House,Massachusetts,Massachusetts 3,Democratic,D+9,-9.0,True,True,56.5,general,727
Colleen_Hanabusa,2010,146,53,9074.0,21,40,1,2008-11-05 16:14:58+00:00,2010-10-29 16:44:34+00:00,House,Hawaii,Hawaii 1,Democratic,,,False,False,30.8,special,723
Dana_Rohrabacher,2010,146,93,2843.0,33,66,4,2008-11-09 02:09:15+00:00,2010-10-31 00:04:11+00:00,House,California,California 46,Republican,R+6,6.0,True,True,62.2,general,720
Robin_Carnahan,2010,146,58,9383.0,19,32,3,2008-11-21 08:20:15+00:00,2010-10-24 10:26:56+00:00,Senate,Missouri,,Democratic,,,False,False,40.6,general,702
Rob_Portman,2010,145,65,6779.0,34,26,4,2008-11-23 22:11:11+00:00,2010-11-02 23:59:32+00:00,Senate,Ohio,,Republican,,,False,True,57.3,general,709
Randy_Neugebauer,2010,143,70,7109.0,53,33,1,2008-11-16 16:47:37+00:00,2010-10-10 16:46:18+00:00,House,Texas,Texas 19,Republican,R+26,26.0,True,True,77.7,general,692
David_Wu,2010,141,64,-1052.0,28,36,2,2008-11-06 19:57:03+00:00,2010-10-29 23:33:26+00:00,House,Oregon,Oregon 1,Democratic,D+8,-8.0,True,True,54.8,general,722
Kendrick_Meek,2010,139,93,3846.0,25,67,2,2009-01-13 03:08:25+00:00,2010-11-02 13:32:09+00:00,Senate,Florida,,Democratic,,,False,False,20.1,general,658
Mike_Pence,2010,138,77,11350.0,27,55,6,2008-11-06 22:34:48+00:00,2010-10-31 17:11:03+00:00,House,Indiana,Indiana 6,Republican,R+10,10.0,True,True,66.6,general,723
Raj_Goyle,2010,138,35,10179.0,18,69,3,2009-03-05 06:54:12+00:00,2010-10-17 00:55:10+00:00,House,Kansas,Kansas 4,Democratic,R+14,14.0,False,False,36.4,general,590
Stephanie_Herseth_Sandlin,2010,138,70,3454.0,34,32,3,2008-11-07 23:58:26+00:00,2010-10-26 22:30:42+00:00,House,South Dakota,South Dakota at-large,Democratic,R+9,9.0,True,False,45.9,general,717
Kathy_Dahlkemper,2010,136,73,8240.0,23,29,1,2008-11-05 06:26:37+00:00,2010-10-27 17:15:21+00:00,House,Pennsylvania,Pennsylvania 3,Democratic,R+3,3.0,True,False,44.3,general,721
Mike_Capuano,2010,134,81,15931.0,24,46,4,2008-11-05 19:57:00+00:00,2010-10-28 18:14:04+00:00,House,Massachusetts,Massachusetts 8,Democratic,D+32,-32.0,True,True,,general,721
Heath_Shuler,2010,133,85,4949.0,29,31,2,2008-11-05 22:38:43+00:00,2010-10-25 18:51:15+00:00,House,North Carolina,North Carolina 11,Democratic,R+6,6.0,True,True,54.3,general,718
Jon_Runyan,2010,132,73,8183.0,14,52,1,2008-11-14 22:42:36+00:00,2010-11-02 15:11:59+00:00,House,New Jersey,New Jersey 3,Republican,R+1,1.0,False,True,50.0,general,717
John_Spratt,2010,131,32,1401.0,44,6,2,2008-11-05 16:07:42+00:00,2010-10-22 18:22:43+00:00,House,South Carolina,South Carolina 5,Democratic,R+7,7.0,True,False,44.9,general,716
Allen_Boyd,2010,130,60,5459.0,17,51,0,2008-12-07 21:45:15+00:00,2010-10-24 07:22:38+00:00,House,Florida,Florida 2,Democratic,R+6,6.0,True,False,41.4,general,685
Jim_Gerlach,2010,130,52,5461.0,14,28,3,2008-11-05 19:37:29+00:00,2010-10-25 22:14:26+00:00,House,Pennsylvania,Pennsylvania 6,Republican,D+4,-4.0,True,True,57.1,general,719
John_Hoeven,2010,130,70,1422.0,29,40,4,2008-11-05 17:30:01+00:00,2010-10-30 11:48:19+00:00,Senate,North Dakota,,Republican,,,False,True,76.2,general,723
Michael_McMahon,2010,130,78,7032.0,23,57,3,2008-11-05 04:45:03+00:00,2010-10-31 13:46:03+00:00,House,New York,New York 13,Democratic,R+4,4.0,True,False,48.0,general,725
Charles_Boustany,2010,128,64,2272.0,20,47,3,2008-11-21 16:42:03+00:00,2010-10-28 19:31:22+00:00,House,Louisiana,Louisiana 7,Republican,R+14,14.0,True,True,,general,706
David_Cicilline,2010,128,68,10350.0,32,25,6,2008-11-12 16:21:26+00:00,2010-10-31 14:10:53+00:00,House,Rhode Island,Rhode Island 1,Democratic,D+13,-13.0,False,True,50.6,general,717
John_Raese,2010,128,66,8967.0,37,48,0,2009-02-03 17:12:13+00:00,2010-11-02 23:32:19+00:00,Senate,West Virginia,,Republican,,,False,False,43.4,special,637
Chaka_Fattah,2010,127,62,5095.0,20,61,2,2008-11-05 15:30:50+00:00,2010-10-27 17:28:29+00:00,House,Pennsylvania,Pennsylvania 2,Democratic,D+38,-38.0,True,True,89.3,general,721
Duncan_D._Hunter,2010,127,70,6631.0,20,38,3,2008-11-05 16:12:07+00:00,2010-10-29 21:58:18+00:00,House,California,California 52,Republican,R+9,9.0,True,True,63.1,general,723
Steny_Hoyer,2010,127,80,5522.0,31,36,4,2008-11-08 02:25:57+00:00,2010-11-01 18:22:12+00:00,House,Maryland,Maryland 5,Democratic,D+11,-11.0,True,True,64.3,general,723
Tom_McClintock,2010,127,71,20614.0,26,20,2,2008-11-05 17:21:59+00:00,2010-10-29 21:15:50+00:00,House,California,California 4,Republican,R+10,10.0,True,True,61.3,general,723
Jerry_McNerney,2010,125,59,2285.0,24,16,1,2008-11-10 03:55:53+00:00,2010-11-01 21:27:46+00:00,House,California,California 11,Democratic,R+1,1.0,True,True,48.0,general,721
Peter_Roskam,2010,125,61,2879.0,29,25,2,2008-11-05 04:44:08+00:00,2010-11-01 13:35:14+00:00,House,Illinois,Illinois 6,Republican,Even,0.0,True,True,63.7,general,726
Richard_Neal,2010,125,37,23914.0,15,9,1,2009-02-23 16:51:59+00:00,2010-10-31 18:21:05+00:00,House,Massachusetts,Massachusetts 2,Democratic,D+9,-9.0,True,True,57.4,general,615
Steve_Driehaus,2010,125,63,6609.0,21,30,2,2008-11-05 14:07:09+00:00,2010-10-27 10:00:55+00:00,House,Ohio,Ohio 1,Democratic,D+1,-1.0,True,False,46.0,general,720
Debbie_Wasserman_Schultz,2010,123,79,10411.0,28,44,2,2008-11-05 22:56:55+00:00,2010-10-24 09:31:37+00:00,House,Florida,Florida 20,Democratic,D+13,-13.0,True,True,60.2,general,717
Jo_Ann_Emerson,2010,123,54,7091.0,23,51,0,2008-11-06 01:07:38+00:00,2010-11-02 16:57:56+00:00,House,Missouri,Missouri 8,Republican,R+15,15.0,True,True,65.6,general,726
Harry_Teague,2010,120,54,10603.0,18,29,3,2008-11-06 03:25:38+00:00,2010-10-25 17:53:54+00:00,House,New Mexico,New Mexico 2,Democratic,R+6,6.0,True,False,44.6,general,718
G._K._Butterfield,2010,119,59,4586.0,25,30,3,2008-11-05 09:15:07+00:00,2010-10-27 19:55:48+00:00,House,North Carolina,North Carolina 1,Democratic,D+9,-9.0,True,True,59.3,general,721
Gary_Ackerman,2010,119,76,4017.0,39,36,4,2008-11-09 17:52:36+00:00,2010-10-27 21:28:49+00:00,House,New York,New York 5,Democratic,D+12,-12.0,True,True,63.1,general,717
Paul_Hodes,2010,119,67,5133.0,29,38,3,2008-11-13 22:32:14+00:00,2010-11-01 18:31:59+00:00,Senate,New Hampshire,,Democratic,,,False,False,36.7,general,717
Pete_Sessions,2010,119,70,9694.0,24,53,5,2008-11-10 01:15:26+00:00,2010-10-27 04:59:33+00:00,House,Texas,Texas 32,Republican,R+8,8.0,True,True,62.6,general,716
Dan_Lipinski,2010,118,51,3516.0,28,33,4,2008-11-05 21:01:55+00:00,2010-10-24 16:39:56+00:00,House,Illinois,Illinois 3,Democratic,D+11,-11.0,True,True,69.7,general,717
Dan_Maffei,2010,118,50,3388.0,16,30,1,2008-11-05 07:37:37+00:00,2010-10-25 18:46:07+00:00,House,New York,New York 25,Democratic,D+3,-3.0,True,False,49.8,general,719
David_Rivera,2010,117,34,8570.0,16,36,2,2009-02-25 22:31:27+00:00,2010-10-26 00:19:40+00:00,House,Florida,Florida 25,Republican,R+5,5.0,False,True,52.2,general,607
Mike_Crapo,2010,117,88,2014.0,32,43,4,2008-11-10 19:22:12+00:00,2010-11-02 02:35:10+00:00,Senate,Idaho,,Republican,,,False,True,71.1,general,721
Bob_Dold,2010,116,29,9060.0,13,15,1,2010-02-07 02:44:20+00:00,2010-10-30 14:40:59+00:00,House,Illinois,Illinois 10,Republican,D+6,-6.0,False,True,51.1,general,265
Tammy_Baldwin,2010,115,70,3481.0,33,38,3,2008-11-05 20:43:53+00:00,2010-10-30 19:28:49+00:00,House,Wisconsin,Wisconsin 2,Democratic,D+15,-15.0,True,True,61.8,general,723
Chet_Edwards,2010,114,67,4010.0,25,33,4,2008-11-06 04:19:42+00:00,2010-11-02 19:09:10+00:00,House,Texas,Texas 17,Democratic,R+20,20.0,True,False,36.6,general,726
Glenn_Nye,2010,114,65,6062.0,19,24,1,2008-11-05 12:05:37+00:00,2010-10-31 18:24:25+00:00,House,Virginia,Virginia 2,Democratic,R+5,5.0,True,False,42.5,general,725
Denny_Rehberg,2010,113,58,9438.0,26,57,4,2008-12-16 10:08:00+00:00,2010-10-28 16:45:54+00:00,House,Montana,Montana at-large,Republican,R+7,7.0,True,True,60.3,general,681
Don_Young,2010,113,69,10137.0,29,28,5,2008-11-08 07:34:48+00:00,2010-10-30 10:03:13+00:00,House,Alaska,Alaska at-large,Republican,R+13,13.0,True,True,69.0,general,721
Jerry_Nadler,2010,112,64,2076.0,37,34,3,2008-11-05 01:41:47+00:00,2010-10-27 21:47:47+00:00,House,New York,New York 8,Democratic,D+22,-22.0,True,True,75.5,general,721
David_Scott_(Georgia_politician),2010,111,59,6184.0,21,68,1,2008-12-12 03:11:02+00:00,2010-11-02 10:05:01+00:00,House,Georgia,Georgia 13,Democratic,D+15,-15.0,True,True,69.4,general,690
Gary_Miller_(politician),2010,111,51,4421.0,22,60,4,2008-11-18 05:36:26+00:00,2010-11-02 08:47:56+00:00,House,California,California 42,Republican,R+10,10.0,True,True,62.2,general,714
Scott_McAdams,2010,111,44,8249.0,25,15,2,2008-12-16 23:03:42+00:00,2010-10-30 20:23:51+00:00,Senate,Alaska,,Democratic,,,False,False,23.5,general,682
Shelley_Berkley,2010,111,59,3726.0,34,36,1,2008-11-07 02:24:52+00:00,2010-10-31 20:03:16+00:00,House,Nevada,Nevada 1,Democratic,D+10,-10.0,True,True,61.7,general,723
Ann_Kirkpatrick,2010,110,59,5590.0,17,40,2,2008-11-05 15:38:29+00:00,2010-10-26 15:14:14+00:00,House,Arizona,Arizona 1,Democratic,R+6,6.0,True,False,43.7,general,719
Ike_Skelton,2010,110,61,7763.0,29,25,5,2008-11-25 11:37:00+00:00,2010-10-25 04:48:31+00:00,House,Missouri,Missouri 4,Democratic,R+14,14.0,True,False,45.1,general,698
John_F._Tierney,2010,110,45,20794.0,16,30,2,2008-12-22 23:28:47+00:00,2010-11-01 22:56:10+00:00,House,Massachusetts,Massachusetts 6,Democratic,D+7,-7.0,True,True,56.9,general,678
Steve_Kagen,2010,110,61,1821.0,30,36,1,2008-11-12 00:44:12+00:00,2010-10-26 04:08:03+00:00,House,Wisconsin,Wisconsin 8,Democratic,R+2,2.0,True,False,45.1,general,713
Diane_Black,2010,109,32,5621.0,23,10,3,2009-02-14 08:09:47+00:00,2010-11-02 20:49:47+00:00,House,Tennessee,Tennessee 6,Republican,R+13,13.0,False,True,67.3,general,626
Frank_Pallone,2010,109,60,5055.0,18,24,1,2008-11-08 01:47:28+00:00,2010-11-01 19:19:17+00:00,House,New Jersey,New Jersey 6,Democratic,D+8,-8.0,True,True,54.7,general,723
Mike_Simpson,2010,109,41,9309.0,19,32,1,2008-11-05 18:34:49+00:00,2010-11-02 00:59:30+00:00,House,Idaho,Idaho 2,Republican,R+17,17.0,True,True,68.8,general,726
Baron_Hill_(politician),2010,108,47,5229.0,19,32,2,2008-11-05 14:56:26+00:00,2010-11-02 02:05:54+00:00,House,Indiana,Indiana 9,Democratic,R+6,6.0,True,False,42.3,general,726
Dina_Titus,2010,108,61,1922.0,24,27,2,2008-11-05 19:15:01+00:00,2010-11-02 01:15:22+00:00,House,Nevada,Nevada 3,Democratic,D+2,-2.0,True,False,47.5,general,726
Henry_Cuellar,2010,108,39,5214.0,11,42,3,2008-11-09 20:45:41+00:00,2010-10-15 03:37:35+00:00,House,Texas,Texas 28,Democratic,EVEN,0.0,True,True,56.3,general,704
Jerry_Moran,2010,108,56,1824.0,25,24,2,2008-11-22 02:18:41+00:00,2010-10-28 19:51:02+00:00,Senate,Kansas,,Republican,,,False,True,70.3,general,705
John_Boccieri,2010,108,56,4070.0,21,22,2,2008-11-05 16:30:28+00:00,2010-10-30 18:29:29+00:00,House,Ohio,Ohio 16,Democratic,R+4,4.0,True,False,41.3,general,724
Tarryl_Clark,2010,108,42,13581.0,21,26,3,2009-01-26 18:41:17+00:00,2010-10-27 03:53:15+00:00,House,Minnesota,Minnesota 6,DFL,R+7,7.0,False,False,39.8,general,638
Tim_Scott,2010,108,22,8286.0,19,5,1,2010-06-09 16:47:55+00:00,2010-11-02 08:19:06+00:00,House,South Carolina,South Carolina 1,Republican,R+10,10.0,False,True,65.4,general,145
Brad_Ellsworth,2010,107,63,6740.0,15,34,1,2009-01-20 20:57:50+00:00,2010-10-28 13:40:38+00:00,Senate,Indiana,,Democratic,,,False,False,40.0,general,645
Dave_Reichert,2010,107,71,3616.0,22,35,3,2008-11-08 06:13:55+00:00,2010-11-01 22:24:27+00:00,House,Washington,Washington 8,Republican,D+3,-3.0,True,True,52.1,general,723
David_Price_(American_politician),2010,107,58,-2116.0,16,45,5,2008-11-05 00:10:58+00:00,2010-11-02 19:29:35+00:00,House,North Carolina,North Carolina 4,Democratic,D+8,-8.0,True,True,57.2,general,727
Rob_Wittman,2010,107,44,3865.0,18,54,2,2008-11-29 23:20:44+00:00,2010-10-30 15:49:38+00:00,House,Virginia,Virginia 1,Republican,R+7,7.0,True,True,63.9,general,699
Bill_Cassidy,2010,106,47,6395.0,12,20,1,2008-11-05 06:50:46+00:00,2010-10-28 19:25:05+00:00,House,Louisiana,Louisiana 6,Republican,R+10,10.0,True,True,65.6,general,722
Betsy_Markey,2010,105,66,3012.0,17,29,2,2008-11-05 06:04:51+00:00,2010-10-26 16:36:08+00:00,House,Colorado,Colorado 4,Democratic,R+6,6.0,True,False,41.4,general,720
Peter_DeFazio,2010,105,60,10594.0,24,28,3,2008-11-09 00:35:13+00:00,2010-10-27 18:54:10+00:00,House,Oregon,Oregon 4,Democratic,D+2,-2.0,True,True,54.6,general,717
Tim_Walberg,2010,105,50,2345.0,17,29,3,2008-11-05 13:21:21+00:00,2010-11-02 02:50:32+00:00,House,Michigan,Michigan 7,Republican,R+2,2.0,False,True,50.2,general,726
Tom_Ganley,2010,105,19,17413.0,12,5,2,2010-08-21 02:44:45+00:00,2010-11-02 00:49:28+00:00,House,Ohio,Ohio 13,Republican,D+5,-5.0,False,False,44.3,general,72
Jason_Altmire,2010,103,58,4480.0,15,46,3,2008-11-05 06:17:59+00:00,2010-10-25 20:14:00+00:00,House,Pennsylvania,Pennsylvania 4,Democratic,R+6,6.0,True,True,50.8,general,719
Russ_Carnahan,2010,103,54,15541.0,24,21,3,2008-11-09 15:33:29+00:00,2010-10-25 04:45:37+00:00,House,Missouri,Missouri 3,Democratic,D+7,-7.0,True,True,48.9,general,714
Dan_Burton,2010,102,65,3223.0,18,34,6,2008-11-23 08:14:38+00:00,2010-10-24 18:04:13+00:00,House,Indiana,Indiana 5,Republican,R+17,17.0,True,True,62.1,general,700
Rick_Boucher,2010,102,56,2904.0,23,38,0,2008-11-06 20:38:36+00:00,2010-11-01 02:52:28+00:00,House,Virginia,Virginia 9,Democratic,R+11,11.0,True,False,46.4,general,724
Suzan_DelBene,2010,102,33,6093.0,22,31,4,2009-03-01 20:52:36+00:00,2010-11-02 09:02:19+00:00,House,Washington,Washington 8,Democratic,D+3,-3.0,False,False,47.9,general,610
Xavier_Becerra,2010,102,62,2703.0,30,37,2,2008-11-09 20:42:24+00:00,2010-10-30 23:22:25+00:00,House,California,California 31,Democratic,D+29,-29.0,True,True,83.8,general,720
Betty_Sutton,2010,101,41,9561.0,14,56,3,2008-11-15 14:10:47+00:00,2010-10-26 20:14:40+00:00,House,Ohio,Ohio 13,Democratic,D+5,-5.0,True,True,55.7,general,710
Marcia_Fudge,2010,101,38,5591.0,37,15,2,2008-11-05 03:14:14+00:00,2010-10-27 16:14:30+00:00,House,Ohio,Ohio 11,Democratic,D+32,-32.0,True,True,82.9,general,721
Mike_Turner,2010,101,59,18970.0,15,55,1,2008-12-21 20:43:49+00:00,2010-10-27 15:48:12+00:00,House,Ohio,Ohio 3,Republican,R+5,5.0,True,True,68.1,general,674
Bill_Huizenga,2010,100,35,9522.0,17,29,1,2009-01-16 12:29:08+00:00,2010-10-31 07:03:26+00:00,House,Michigan,Michigan 2,Republican,R+7,7.0,False,True,65.3,general,652
Cathy_McMorris_Rodgers,2010,100,56,5840.0,24,38,3,2008-11-05 23:17:36+00:00,2010-10-26 21:46:03+00:00,House,Washington,Washington 5,Republican,R+7,7.0,True,True,63.7,general,719
Cliff_Stearns,2010,100,36,11827.0,11,52,1,2008-12-02 23:17:05+00:00,2010-10-29 01:54:41+00:00,House,Florida,Florida 6,Republican,R+10,10.0,True,True,71.5,general,695
Gary_Peters,2010,100,61,-2821.0,15,42,4,2008-11-05 15:22:50+00:00,2010-10-24 02:01:02+00:00,House,Michigan,Michigan 9,Democratic,D+2,-2.0,True,True,49.8,general,717
Stephen_Fincher,2010,100,13,9187.0,6,1,2,2010-09-19 01:24:10+00:00,2010-11-02 05:05:07+00:00,House,Tennessee,Tennessee 8,Republican,R+6,6.0,False,True,59.0,general,44
Paul_Kanjorski,2010,99,60,6971.0,14,34,2,2008-11-05 06:17:30+00:00,2010-10-29 04:37:28+00:00,House,Pennsylvania,Pennsylvania 11,Democratic,D+4,-4.0,True,False,45.3,general,722
Ted_Deutch,2010,99,46,6635.0,18,16,1,2009-03-16 01:39:44+00:00,2010-10-24 09:21:00+00:00,House,Florida,Florida 19,Democratic,,,False,True,62.1,special,587
Anna_Eshoo,2010,98,66,23480.0,28,30,2,2008-11-06 04:56:13+00:00,2010-10-31 13:47:53+00:00,House,California,California 14,Democratic,D+21,-21.0,True,True,69.1,general,724
Bob_Filner,2010,98,54,608.0,23,28,3,2008-11-22 23:45:32+00:00,2010-10-31 15:18:34+00:00,House,California,California 51,Democratic,D+8,-8.0,True,True,60.1,general,707
Harry_Mitchell,2010,98,56,5247.0,17,25,2,2008-11-12 15:12:12+00:00,2010-10-26 15:31:11+00:00,House,Arizona,Arizona 5,Democratic,R+5,5.0,True,False,43.2,general,713
Jeff_Flake,2010,98,63,3088.0,25,32,2,2008-11-05 03:20:33+00:00,2010-11-02 00:46:29+00:00,House,Arizona,Arizona 6,Republican,R+15,15.0,True,True,66.4,general,726
Mike_Ross_(politician),2010,98,52,19038.0,20,32,3,2008-11-07 16:17:05+00:00,2010-10-30 00:39:23+00:00,House,Arkansas,Arkansas 4,Democratic,R+7,7.0,True,True,57.5,general,721
Chris_Smith_(New_Jersey_politician),2010,97,63,2500.0,31,33,2,2008-11-10 19:40:50+00:00,2010-10-28 15:01:11+00:00,House,New Jersey,New Jersey 4,Republican,R+6,6.0,True,True,69.4,general,716
Mike_Oliverio,2010,97,30,9437.0,19,17,2,2008-12-03 05:54:34+00:00,2010-10-26 03:41:01+00:00,House,West Virginia,West Virginia 1,Democratic,R+9,9.0,False,False,49.6,general,691
Jackie_Speier,2010,96,71,15312.0,41,15,4,2008-11-06 23:38:29+00:00,2010-10-29 02:40:12+00:00,House,California,California 12,Democratic,D+23,-23.0,True,True,75.6,general,721
Jim_Sensenbrenner,2010,96,63,2872.0,26,30,2,2008-11-06 10:53:20+00:00,2010-11-02 23:08:27+00:00,House,Wisconsin,Wisconsin 5,Republican,R+12,12.0,True,True,69.3,general,726
Lynn_Woolsey,2010,96,57,3490.0,25,26,3,2008-12-02 20:39:19+00:00,2010-10-29 06:40:20+00:00,House,California,California 6,Democratic,D+23,-23.0,True,True,65.9,general,695
Bill_Foster_(politician),2010,95,52,3025.0,15,25,1,2008-11-05 10:32:20+00:00,2010-10-24 17:19:44+00:00,House,Illinois,Illinois 14,Democratic,R+1,1.0,True,False,45.0,general,718
Jeb_Hensarling,2010,95,54,5516.0,13,34,2,2008-11-12 07:39:21+00:00,2010-10-12 03:09:54+00:00,House,Texas,Texas 5,Republican,R+17,17.0,True,True,70.5,general,698
John_Shimkus,2010,95,56,10199.0,26,30,4,2008-11-12 23:11:57+00:00,2010-10-24 17:02:36+00:00,House,Illinois,Illinois 19,Republican,R+9,9.0,True,True,71.2,general,710
Dan_Seals_(politician),2010,94,40,-729.0,16,29,2,2008-11-05 05:07:44+00:00,2010-10-27 16:26:21+00:00,House,Illinois,Illinois 10,Democratic,D+6,-6.0,False,False,48.9,general,721
John_Hall_(New_York_politician),2010,94,56,1680.0,23,26,3,2008-11-08 15:49:12+00:00,2010-10-26 13:38:18+00:00,House,New York,New York 19,Democratic,R+3,3.0,True,False,47.3,general,716
